,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
62,2021-09-30,15.06,15.83,14.99,15.83,54008.02,2021-09-30 23:59:59.999000064,835893.656,1736,29613.7,458612.9791,0
63,2021-10-01,15.8,18.06,15.59,17.62,102605.15,2021-10-01 23:59:59.999000064,1727945.2261,4259,63178.77,1062559.9466,0
64,2021-10-02,17.64,19.03,17.64,18.58,132498.42,2021-10-02 23:59:59.999000064,2451677.1493,7051,67386.89,1247401.5863,0
65,2021-10-03,18.55,19.05,17.95,19.05,36857.57,2021-10-03 23:59:59.999000064,683428.6537,2653,19608.22,363909.1438,0
66,2021-10-04,19.05,21.57,18.02,20.28,306985.64,2021-10-04 23:59:59.999000064,6251977.5081,17500,152378.3,3106828.0111,0
67,2021-10-05,20.29,20.96,19.02,19.6,99903.43,2021-10-05 23:59:59.999000064,1993381.3487,8245,48267.22,964372.3656,0
68,2021-10-06,19.59,19.98,18.28,19.09,130496.98,2021-10-06 23:59:59.999000064,2517534.6169,7176,65524.79,1268450.5108,0
69,2021-10-07,19.09,19.15,18.25,18.3,52012.27,2021-10-07 23:59:59.999000064,980512.9895,3937,28603.42,539698.424,0
70,2021-10-08,18.29,18.9,17.93,18.17,55752.85,2021-10-08 23:59:59.999000064,1028285.9332,3888,27998.86,517987.0189,0
71,2021-10-09,18.18,19.3,18.09,18.85,58998.09,2021-10-09 23:59:59.999000064,1101808.4547,4797,31615.43,591926.7557,0
72,2021-10-10,18.86,19.5,18.15,18.29,68160.47,2021-10-10 23:59:59.999000064,1281976.442,4988,32924.13,620776.9717,0
73,2021-10-11,18.27,19.03,17.32,17.58,73388.18,2021-10-11 23:59:59.999000064,1338808.3527,5045,38849.7,708702.4975,0
74,2021-10-12,17.58,17.76,16.37,17.1,204817.28,2021-10-12 23:59:59.999000064,3498977.6454,9232,108804.82,1863172.4127,0
75,2021-10-13,17.13,18.12,17.09,17.33,124946.22,2021-10-13 23:59:59.999000064,2184602.8614,5675,66664.23,1167912.0138,0
76,2021-10-14,17.33,18.89,17.23,18.67,145437.04,2021-10-14 23:59:59.999000064,2648841.9969,5898,86267.79,1575203.8215,0
77,2021-10-15,18.66,18.67,17.02,17.7,87385.54,2021-10-15 23:59:59.999000064,1534640.8303,6388,41250.82,723320.9705,0
78,2021-10-16,17.7,17.81,15.99,16.64,164287.84,2021-10-16 23:59:59.999000064,2768519.5768,13676,81638.67,1379030.7819,0
79,2021-10-17,16.67,16.67,15.19,15.72,182245.47,2021-10-17 23:59:59.999000064,2851169.7622,13433,79087.46,1236970.2768,0
80,2021-10-18,15.75,16.0,14.21,14.82,170279.82,2021-10-18 23:59:59.999000064,2548671.2085,9978,64244.71,960307.8522,0
81,2021-10-19,14.82,14.82,12.83,13.2,556831.56,2021-10-19 23:59:59.999000064,7512263.9006,17009,231493.39,3120614.8862,0
82,2021-10-20,13.2,14.26,12.1,14.21,1660783.17,2021-10-20 23:59:59.999000064,21634989.504,29480,784118.6,10286392.6374,0
83,2021-10-21,14.2,15.0,13.75,14.07,731677.94,2021-10-21 23:59:59.999000064,10559750.9845,17834,410510.08,5931948.6191,0
84,2021-10-22,14.07,14.31,13.23,13.68,349255.49,2021-10-22 23:59:59.999000064,4812542.1661,8633,184502.04,2538945.6242,0
85,2021-10-23,13.69,13.69,13.17,13.37,216848.34,2021-10-23 23:59:59.999000064,2902702.0976,5598,124799.61,1671196.4117,0
86,2021-10-24,13.37,13.67,12.73,13.14,205554.87,2021-10-24 23:59:59.999000064,2710553.5521,5354,103880.64,1370353.6177,0
87,2021-10-25,13.15,13.67,13.06,13.44,143882.41,2021-10-25 23:59:59.999000064,1933209.3402,4137,72027.57,967521.147,0
88,2021-10-26,13.44,13.55,13.03,13.13,178829.26,2021-10-26 23:59:59.999000064,2388977.5354,5033,88038.88,1177232.3673,0
89,2021-10-27,13.14,13.32,11.58,11.88,435320.96,2021-10-27 23:59:59.999000064,5395521.2171,8762,209283.06,2593251.2497,0
90,2021-10-28,11.92,12.82,11.6,12.79,366197.48,2021-10-28 23:59:59.999000064,4524793.8579,8083,196880.82,2433590.3036,0
91,2021-10-29,12.76,14.4,12.71,13.74,670093.79,2021-10-29 23:59:59.999000064,9171516.1156,18202,357260.27,4889275.2241,0
92,2021-10-30,13.74,15.14,13.08,15.01,509908.79,2021-10-30 23:59:59.999000064,7215775.0961,16182,282137.73,4006910.4099,0
93,2021-10-31,15.04,16.67,13.46,13.97,622178.36,2021-10-31 23:59:59.999000064,9257175.2132,21890,291420.53,4328360.43,0
94,2021-11-01,14.03,14.36,13.4,13.96,243993.57,2021-11-01 23:59:59.999000064,3380078.8229,6225,120998.11,1678739.1756,0
