,open time,open,high,low,close,volume,close time,quote asset volume,number of trades,tb base volume,tb quote volume,ignore
110,2021-08-29,65.12,74.8,61.48,72.05,588284.36,2021-08-29 23:59:59.999000064,40695187.6251,85473,303736.17,20990672.9419,0
111,2021-08-30,72.06,73.23,63.63,64.74,500481.93,2021-08-30 23:59:59.999000064,34299515.2113,74009,233859.48,16060212.4807,0
112,2021-08-31,64.8,67.79,61.84,62.83,307010.88,2021-08-31 23:59:59.999000064,19902503.0039,45510,148134.61,9621649.4871,0
113,2021-09-01,62.82,66.47,60.53,66.25,245450.03,2021-09-01 23:59:59.999000064,15745362.752,35517,128330.98,8249362.9166,0
114,2021-09-02,66.25,68.89,64.35,64.59,233799.84,2021-09-02 23:59:59.999000064,15566381.1059,36631,114137.7,7610581.0548,0
115,2021-09-03,64.62,68.54,63.19,65.84,228312.51,2021-09-03 23:59:59.999000064,15082831.0337,33464,107820.89,7133736.5182,0
116,2021-09-04,65.83,78.86,65.44,78.33,565408.41,2021-09-04 23:59:59.999000064,40631475.7195,95609,297514.52,21400914.9395,0
117,2021-09-05,78.3,83.65,76.13,79.37,721877.89,2021-09-05 23:59:59.999000064,57487237.5886,123425,358342.02,28550068.3935,0
118,2021-09-06,79.32,87.0,76.53,79.57,496813.67,2021-09-06 23:59:59.999000064,40611555.7603,86413,233612.26,19109376.5218,0
119,2021-09-07,79.59,79.91,53.0,61.27,701990.6,2021-09-07 23:59:59.999000064,47426606.5178,116969,322102.85,21791787.9267,0
120,2021-09-08,61.27,63.89,55.44,61.51,343762.36,2021-09-08 23:59:59.999000064,20685063.1965,61907,173323.37,10428838.7109,0
121,2021-09-09,61.57,64.65,58.7,60.77,399717.54,2021-09-09 23:59:59.999000064,24744052.6915,60017,200562.14,12432708.1653,0
122,2021-09-10,60.84,63.05,54.38,56.92,292165.95,2021-09-10 23:59:59.999000064,17159307.7316,41729,137144.0,8063463.8299,0
123,2021-09-11,56.91,62.0,55.55,58.01,245538.91,2021-09-11 23:59:59.999000064,14494435.966,35472,121492.78,7171156.086,0
124,2021-09-12,58.03,61.87,56.38,59.44,189706.44,2021-09-12 23:59:59.999000064,11294458.6384,28215,96451.59,5745737.4738,0
125,2021-09-13,59.49,60.3,50.52,55.01,199078.8,2021-09-13 23:59:59.999000064,10987348.9133,34807,94146.75,5204011.3057,0
126,2021-09-14,55.08,58.85,54.44,56.92,142144.55,2021-09-14 23:59:59.999000064,8040402.7733,25628,70550.22,3994437.1801,0
127,2021-09-15,56.91,62.26,56.72,61.35,154154.42,2021-09-15 23:59:59.999000064,9169018.5572,28921,78426.99,4669925.9271,0
128,2021-09-16,61.42,61.66,56.62,57.91,147070.59,2021-09-16 23:59:59.999000064,8733707.8623,28141,72388.95,4297671.3642,0
129,2021-09-17,58.02,58.6,55.03,56.45,99700.51,2021-09-17 23:59:59.999000064,5656587.7029,19502,49029.65,2783603.8535,0
130,2021-09-18,56.45,61.2,55.48,58.6,146587.19,2021-09-18 23:59:59.999000064,8631098.3755,24077,74755.69,4403368.5449,0
131,2021-09-19,58.59,58.85,56.18,57.18,82724.52,2021-09-19 23:59:59.999000064,4751480.9778,15740,37300.85,2142763.941,0
132,2021-09-20,57.2,57.34,45.31,47.58,290340.08,2021-09-20 23:59:59.999000064,14570531.2211,49931,143711.7,7189835.181,0
133,2021-09-21,47.56,50.11,42.0,44.78,184302.93,2021-09-21 23:59:59.999000064,8603429.5935,30366,91661.91,4285931.7451,0
134,2021-09-22,44.82,51.81,44.08,49.88,206728.8,2021-09-22 23:59:59.999000064,9881294.6445,30501,101823.91,4871197.4556,0
135,2021-09-23,49.9,52.23,48.84,50.64,170720.85,2021-09-23 23:59:59.999000064,8617427.6677,26493,85022.47,4293313.7887,0
136,2021-09-24,50.67,51.48,42.14,46.04,303077.06,2021-09-24 23:59:59.999000064,14045911.5586,35774,139087.97,6466688.3825,0
137,2021-09-25,46.16,47.14,44.07,45.82,134336.26,2021-09-25 23:59:59.999000064,6126990.0444,17792,63962.23,2921918.5209,0
138,2021-09-26,45.82,46.0,39.53,43.72,279615.92,2021-09-26 23:59:59.999000064,12155671.81,35016,147537.24,6427778.5426,0
139,2021-09-27,43.67,46.74,42.28,42.5,189955.36,2021-09-27 23:59:59.999000064,8503066.8768,22887,89556.3,4011570.2416,0
140,2021-09-28,42.5,43.85,40.72,40.88,138895.01,2021-09-28 23:59:59.999000064,5896089.5765,15809,62244.26,2642328.3038,0
141,2021-09-29,40.87,45.79,40.58,44.37,221259.62,2021-09-29 23:59:59.999000064,9582650.519,21352,110946.56,4811455.333,0
142,2021-09-30,44.39,45.62,43.43,45.1,142563.43,2021-09-30 23:59:59.999000064,6350870.8206,16811,75784.52,3374008.7538,0
143,2021-10-01,45.11,52.74,44.83,51.66,255451.15,2021-10-01 23:59:59.999000064,12449106.8145,32856,131871.46,6412725.9741,0
144,2021-10-02,51.72,52.57,48.75,49.57,212682.88,2021-10-02 23:59:59.999000064,10843711.4223,24404,100034.77,5111665.4774,0
145,2021-10-03,49.63,51.45,48.14,50.32,163433.68,2021-10-03 23:59:59.999000064,8176601.1367,19950,80461.9,4028724.1969,0
146,2021-10-04,50.33,50.34,46.88,48.96,159351.14,2021-10-04 23:59:59.999000064,7743205.0735,20402,78805.78,3830648.9894,0
147,2021-10-05,48.94,57.25,48.3,54.45,541129.47,2021-10-05 23:59:59.999000064,29391819.2436,66517,276350.34,15017560.4112,0
148,2021-10-06,54.51,57.0,50.28,52.76,319347.34,2021-10-06 23:59:59.999000064,17152789.646,41974,148804.1,7996217.8087,0
149,2021-10-07,52.76,54.45,50.71,50.93,246153.87,2021-10-07 23:59:59.999000064,13015290.5514,32259,109075.86,5771041.7007,0
150,2021-10-08,50.99,52.29,48.6,49.2,253031.05,2021-10-08 23:59:59.999000064,12840521.1239,30246,100454.7,5095664.8971,0
151,2021-10-09,49.27,51.84,48.52,49.57,161753.88,2021-10-09 23:59:59.999000064,8058688.8391,18255,79605.83,3962601.0072,0
152,2021-10-10,49.57,49.58,43.96,44.92,242299.88,2021-10-10 23:59:59.999000064,11397968.368,24541,97718.1,4595163.195,0
153,2021-10-11,44.9,47.14,43.11,45.09,260369.98,2021-10-11 23:59:59.999000064,11815541.1376,21446,114456.29,5179445.1379,0
154,2021-10-12,45.05,45.09,40.7,43.16,263053.14,2021-10-12 23:59:59.999000064,11199865.2457,22428,119665.66,5101149.7726,0
155,2021-10-13,43.18,44.34,40.18,43.19,275403.67,2021-10-13 23:59:59.999000064,11526390.3011,22210,116615.69,4882895.9181,0
156,2021-10-14,43.19,45.46,42.26,42.96,253986.44,2021-10-14 23:59:59.999000064,11176917.5037,23064,112972.58,4977932.0562,0
157,2021-10-15,42.92,44.35,41.34,43.09,311595.11,2021-10-15 23:59:59.999000064,13331788.2354,27267,129147.58,5532777.304,0
158,2021-10-16,43.14,47.48,42.9,45.93,523655.54,2021-10-16 23:59:59.999000064,23788981.825,44533,236845.32,10764119.6953,0
159,2021-10-17,45.99,46.84,42.01,44.06,260215.2,2021-10-17 23:59:59.999000064,11665084.843,26069,101443.81,4534960.312,0
160,2021-10-18,44.12,44.53,42.13,43.87,182241.12,2021-10-18 23:59:59.999000064,7904327.0387,18827,79811.27,3463025.4607,0
161,2021-10-19,43.84,45.41,42.8,43.78,152177.85,2021-10-19 23:59:59.999000064,6699835.6402,16853,69567.44,3064741.1921,0
162,2021-10-20,43.78,48.08,43.37,46.95,233343.52,2021-10-20 23:59:59.999000064,10697722.1817,22618,118530.12,5432917.2414,0
163,2021-10-21,46.96,48.47,44.25,44.67,303860.24,2021-10-21 23:59:59.999000064,14120100.0028,30089,133301.6,6201570.6399,0
164,2021-10-22,44.69,46.33,43.82,44.99,176080.54,2021-10-22 23:59:59.999000064,7971949.1941,16682,80211.79,3631242.3117,0
165,2021-10-23,44.98,46.16,44.06,45.41,127055.61,2021-10-23 23:59:59.999000064,5733485.7595,11477,63759.52,2877322.29,0
166,2021-10-24,45.43,45.48,42.22,43.32,147486.07,2021-10-24 23:59:59.999000064,6490027.8843,13834,64656.38,2846073.0345,0
167,2021-10-25,43.41,49.5,43.1,48.76,328259.87,2021-10-25 23:59:59.999000064,15201725.8114,31551,173084.79,8034092.1832,0
168,2021-10-26,48.76,51.79,46.0,46.81,434941.65,2021-10-26 23:59:59.999000064,21354226.5126,41334,215647.17,10603688.2019,0
169,2021-10-27,46.84,47.96,37.7,40.67,572281.13,2021-10-27 23:59:59.999000064,24505376.1541,50098,276860.9,11863859.7093,0
170,2021-10-28,40.7,44.28,40.54,43.22,350203.97,2021-10-28 23:59:59.999000064,14880113.6158,27850,159604.53,6786470.2901,0
171,2021-10-29,43.18,45.85,42.63,45.42,289042.96,2021-10-29 23:59:59.999000064,12798223.4615,24545,143994.01,6382280.8336,0
172,2021-10-30,45.43,45.47,42.45,43.43,219354.89,2021-10-30 23:59:59.999000064,9595831.817,18619,83805.21,3673851.472,0
173,2021-10-31,43.38,46.91,43.06,44.99,432211.2,2021-10-31 23:59:59.999000064,19395363.4014,40148,230395.78,10345848.3147,0
174,2021-11-01,44.98,47.17,43.16,47.03,351849.18,2021-11-01 23:59:59.999000064,15838193.9679,31357,174769.86,7869501.674,0
175,2021-11-02,47.03,48.98,45.46,47.27,332833.94,2021-11-02 23:59:59.999000064,15705651.3466,37247,161747.59,7637536.1396,0
176,2021-11-03,47.28,48.2,44.59,46.71,305145.76,2021-11-03 23:59:59.999000064,14196976.4113,29084,153651.1,7151840.0642,0
177,2021-11-04,46.75,48.03,44.82,46.05,320769.32,2021-11-04 23:59:59.999000064,14849128.3978,25405,153975.98,7138629.001,0
178,2021-11-05,46.05,55.02,45.39,49.42,972957.17,2021-11-05 23:59:59.999000064,49978513.8935,99327,454054.13,23295702.3379,0
179,2021-11-06,49.46,52.09,46.56,49.59,484608.9,2021-11-06 23:59:59.999000064,23733459.4396,42198,245952.53,12032531.2612,0
180,2021-11-07,49.61,53.93,48.91,53.56,382621.58,2021-11-07 23:59:59.999000064,19577028.5607,37647,211750.15,10848371.4785,0
